Simulation Time,Conveyor:Statistics:PartsEntered,Pick And Place Process:Statistics:PartsEntered,Conveyor #2:Statistics:PartsEntered,Pick And Place Process #2:Statistics:PartsEntered,Conveyor #3:Statistics:PartsEntered,Pick And Place Process #3:Statistics:PartsEntered,Conveyor #4:Statistics:PartsEntered,Pick And Place Process #4:Statistics:PartsEntered,Conveyor #5:Statistics:PartsEntered,Pick And Place Process #5:Statistics:PartsEntered,Conveyor #6:Statistics:PartsEntered,Pick And Place Process #6:Statistics:PartsEntered,Conveyor #7:Statistics:PartsEntered,Conveyor #8:Statistics:PartsEntered,Conveyor:Statistics:PartsCurrent,Pick And Place Process:Statistics:PartsCurrent,Conveyor #2:Statistics:PartsCurrent,Pick And Place Process #2:Statistics:PartsCurrent,Conveyor #3:Statistics:PartsCurrent,Pick And Place Process #3:Statistics:PartsCurrent,Conveyor #4:Statistics:PartsCurrent,Pick And Place Process #4:Statistics:PartsCurrent,Conveyor #5:Statistics:PartsCurrent,Pick And Place Process #5:Statistics:PartsCurrent,Conveyor #6:Statistics:PartsCurrent,Pick And Place Process #6:Statistics:PartsCurrent,Conveyor #7:Statistics:PartsCurrent,Conveyor #8:Statistics:PartsCurrent,Conveyor:Statistics:PartsExited,Pick And Place Process:Statistics:PartsExited,Conveyor #2:Statistics:PartsExited,Pick And Place Process #2:Statistics:PartsExited,Conveyor #3:Statistics:PartsExited,Pick And Place Process #3:Statistics:PartsExited,Conveyor #4:Statistics:PartsExited,Pick And Place Process #4:Statistics:PartsExited,Conveyor #5:Statistics:PartsExited,Pick And Place Process #5:Statistics:PartsExited,Conveyor #6:Statistics:PartsExited,Pick And Place Process #6:Statistics:PartsExited,Conveyor #7:Statistics:PartsExited,Conveyor #8:Statistics:PartsExited
1053,57,0,48,0,42,0,36,0,29,0,23,0,17,2,7,0,5,0,5,0,5,0,4,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,18,0,3,2
1054,57,0,49,0,42,0,36,0,30,0,23,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,18,0,3,2
1055,57,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,19,0,3,2
1056,57,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,19,0,3,2
1057,57,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,19,0,3,2
1058,57,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,19,0,3,2
1059,58,0,49,0,42,0,36,0,30,0,24,0,17,2,8,0,6,0,5,0,5,0,5,0,5,0,14,0,50,0,43,0,37,0,31,0,25,0,19,0,3,2
1060,58,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,5,0,5,0,5,0,14,0,51,0,43,0,37,0,31,0,25,0,19,0,3,2
1061,58,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,5,0,4,0,5,0,14,0,51,0,43,0,37,0,31,0,26,0,19,0,3,2
1062,58,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,4,0,4,0,5,0,14,0,51,0,43,0,37,0,32,0,26,0,19,0,3,2
1063,58,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,4,0,4,0,5,0,14,0,51,0,43,0,37,0,32,0,26,0,19,0,3,2
1064,58,0,49,0,42,0,36,0,30,0,24,0,17,2,7,0,6,0,5,0,4,0,4,0,5,0,14,0,51,0,43,0,37,0,32,0,26,0,19,0,3,2
1065,58,0,49,0,43,0,36,0,30,0,24,0,17,2,7,0,6,0,6,0,4,0,4,0,5,0,14,0,51,0,43,0,37,0,32,0,26,0,19,0,3,2
1066,58,0,49,0,43,0,36,0,30,0,24,0,17,2,7,0,6,0,6,0,4,0,4,0,5,0,14,0,51,0,43,0,37,0,32,0,26,0,19,0,3,2
1067,58,0,49,0,43,0,36,0,31,0,24,0,17,2,7,0,5,0,6,0,4,0,5,0,5,0,14,0,51,0,44,0,37,0,32,0,26,0,19,0,3,2
1068,58,0,49,0,43,0,36,0,31,0,24,0,17,2,7,0,5,0,6,0,4,0,5,0,5,0,14,0,51,0,44,0,37,0,32,0,26,0,19,0,3,2
1069,58,0,49,0,43,0,37,0,31,0,24,0,17,3,7,0,5,0,6,0,5,0,5,0,5,0,14,1,51,0,44,0,37,0,32,0,26,0,19,0,3,2
1070,58,0,49,0,43,0,37,0,31,0,24,0,17,3,7,0,5,0,6,0,5,0,5,0,5,0,14,0,51,0,44,0,37,0,32,0,26,0,19,0,3,3
1071,58,0,49,0,43,0,37,0,31,0,24,0,17,3,6,0,5,0,5,0,5,0,5,0,5,0,14,0,52,0,44,0,38,0,32,0,26,0,19,0,3,3
1072,58,0,49,0,43,0,37,0,31,0,25,0,17,3,6,0,5,0,5,0,5,0,5,0,6,0,14,0,52,0,44,0,38,0,32,0,26,0,19,0,3,3
1073,58,0,49,0,43,0,37,0,31,0,25,0,17,3,6,0,5,0,5,0,5,0,5,0,6,0,14,0,52,0,44,0,38,0,32,0,26,0,19,0,3,3
1074,58,0,49,0,43,0,37,0,31,0,25,0,17,3,6,0,5,0,5,0,5,0,5,0,6,0,14,0,52,0,44,0,38,0,32,0,26,0,19,0,3,3
1075,58,0,50,0,43,0,37,0,31,0,25,0,17,3,6,0,6,0,5,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,26,0,20,0,3,3
1076,58,0,50,0,43,0,37,0,31,0,25,0,17,3,6,0,6,0,5,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,26,0,20,0,3,3
1077,58,0,50,0,43,0,37,0,31,0,25,0,17,3,6,0,6,0,5,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,26,0,20,0,3,3
1078,58,0,50,0,43,0,37,0,31,0,25,0,17,3,6,0,6,0,5,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,26,0,20,0,3,3
1079,58,0,50,0,43,0,37,0,32,0,25,0,17,3,6,0,6,0,5,0,4,0,6,0,5,0,14,0,52,0,44,0,38,0,33,0,26,0,20,0,3,3
1080,59,0,50,0,43,0,37,0,32,0,25,0,17,3,7,0,6,0,5,0,4,0,6,0,5,0,14,0,52,0,44,0,38,0,33,0,26,0,20,0,3,3
1081,59,0,50,0,43,0,37,0,32,0,25,0,17,3,7,0,6,0,5,0,4,0,6,0,5,0,14,0,52,0,44,0,38,0,33,0,26,0,20,0,3,3
1082,59,0,50,0,43,0,37,0,32,0,25,0,17,3,7,0,6,0,5,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,27,0,20,0,3,3
1083,59,0,50,0,43,0,37,0,32,0,25,0,17,3,7,0,6,0,5,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,27,0,20,0,3,3
1084,59,0,50,0,43,0,37,0,32,0,25,0,17,3,7,0,6,0,5,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,27,0,20,0,3,3
1085,59,0,50,0,44,0,37,0,32,0,25,0,17,3,7,0,6,0,6,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,27,0,20,0,3,3
1086,59,0,50,0,44,0,37,0,32,0,25,0,17,3,7,0,6,0,6,0,4,0,5,0,5,0,14,0,52,0,44,0,38,0,33,0,27,0,20,0,3,3
1087,59,0,50,0,44,0,37,0,32,0,25,0,17,3,7,0,5,0,6,0,4,0,5,0,5,0,14,0,52,0,45,0,38,0,33,0,27,0,20,0,3,3
1088,59,0,51,0,44,0,38,0,32,0,25,0,17,3,7,0,6,0,6,0,5,0,5,0,5,0,14,0,52,0,45,0,38,0,33,0,27,0,20,0,3,3
1089,59,0,51,0,44,0,38,0,32,0,26,0,17,3,7,0,6,0,6,0,5,0,5,0,6,0,14,0,52,0,45,0,38,0,33,0,27,0,20,0,3,3
1090,59,0,51,0,44,0,38,0,32,0,26,0,17,3,7,0,6,0,6,0,5,0,5,0,6,0,14,0,52,0,45,0,38,0,33,0,27,0,20,0,3,3
1091,59,0,51,0,44,0,38,0,32,0,26,0,17,3,7,0,6,0,5,0,5,0,5,0,6,0,14,0,52,0,45,0,39,0,33,0,27,0,20,0,3,3
1092,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,5,0,6,0,5,0,14,0,53,0,45,0,39,0,33,0,27,0,21,0,3,3
1093,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,5,0,6,0,5,0,14,0,53,0,45,0,39,0,33,0,27,0,21,0,3,3
1094,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,5,0,6,0,5,0,14,0,53,0,45,0,39,0,33,0,27,0,21,0,3,3
1095,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,5,0,6,0,5,0,14,0,53,0,45,0,39,0,33,0,27,0,21,0,3,3
1096,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,4,0,6,0,5,0,14,0,53,0,45,0,39,0,34,0,27,0,21,0,3,3
1097,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,4,0,6,0,5,0,14,0,53,0,45,0,39,0,34,0,27,0,21,0,3,3
1098,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,4,0,6,0,5,0,14,0,53,0,45,0,39,0,34,0,27,0,21,0,3,3
1099,59,0,51,0,44,0,38,0,33,0,26,0,17,3,6,0,6,0,5,0,4,0,6,0,5,0,14,0,53,0,45,0,39,0,34,0,27,0,21,0,3,3
1100,60,0,51,0,44,0,38,0,33,0,26,0,17,3,7,0,6,0,5,0,4,0,5,0,5,0,14,0,53,0,45,0,39,0,34,0,28,0,21,0,3,3
1101,60,0,52,0,44,0,38,0,33,0,26,0,17,3,7,0,7,0,5,0,4,0,5,0,5,0,14,0,53,0,45,0,39,0,34,0,28,0,21,0,3,3
1102,60,0,52,0,44,0,38,0,33,0,26,0,17,3,7,0,7,0,5,0,4,0,5,0,5,0,14,0,53,0,45,0,39,0,34,0,28,0,21,0,3,3
1103,60,0,52,0,44,0,38,0,33,0,26,0,17,3,7,0,7,0,5,0,4,0,5,0,5,0,14,0,53,0,45,0,39,0,34,0,28,0,21,0,3,3
1104,60,0,52,0,44,0,38,0,33,0,26,0,17,3,7,0,7,0,5,0,4,0,5,0,5,0,13,0,53,0,45,0,39,0,34,0,28,0,21,0,4,3
1105,60,0,52,0,45,0,38,0,33,0,26,0,17,3,7,0,7,0,6,0,4,0,5,0,5,0,13,0,53,0,45,0,39,0,34,0,28,0,21,0,4,3
1106,60,0,52,0,45,0,38,0,33,0,26,0,17,3,7,0,7,0,6,0,4,0,5,0,5,0,13,0,53,0,45,0,39,0,34,0,28,0,21,0,4,3
1107,60,0,52,0,45,0,38,0,33,0,26,0,17,3,7,0,6,0,6,0,4,0,5,0,5,0,13,0,53,0,46,0,39,0,34,0,28,0,21,0,4,3
1108,60,0,52,0,45,0,38,0,33,0,26,0,17,3,7,0,6,0,6,0,4,0,5,0,5,0,13,0,53,0,46,0,39,0,34,0,28,0,21,0,4,3
1109,61,0,52,0,45,0,39,0,33,0,26,0,17,3,8,0,6,0,6,0,5,0,5,0,4,0,13,0,53,0,46,0,39,0,34,0,28,0,22,0,4,3
1110,61,0,52,0,45,0,39,0,33,0,27,0,17,3,8,0,6,0,6,0,5,0,5,0,5,0,13,0,53,0,46,0,39,0,34,0,28,0,22,0,4,3
1111,61,0,52,0,45,0,39,0,33,0,27,0,17,3,7,0,6,0,5,0,5,0,5,0,5,0,13,0,54,0,46,0,40,0,34,0,28,0,22,0,4,3
1112,61,0,52,0,45,0,39,0,33,0,27,0,17,3,7,0,6,0,5,0,5,0,5,0,5,0,13,0,54,0,46,0,40,0,34,0,28,0,22,0,4,3
1113,61,0,52,0,45,0,39,0,33,0,27,0,17,3,7,0,6,0,5,0,5,0,5,0,5,0,13,0,54,0,46,0,40,0,34,0,28,0,22,0,4,3
1114,61,0,52,0,45,0,39,0,34,0,27,0,17,3,7,0,6,0,5,0,5,0,6,0,5,0,13,0,54,0,46,0,40,0,34,0,28,0,22,0,4,3
1115,61,0,52,0,45,0,39,0,34,0,27,0,18,3,7,0,6,0,5,0,5,0,6,0,5,0,14,0,54,0,46,0,40,0,34,0,28,0,22,0,4,3
1116,61,0,53,0,45,0,39,0,34,0,27,0,18,3,7,0,7,0,5,0,4,0,6,0,5,0,14,0,54,0,46,0,40,0,35,0,28,0,22,0,4,3
1117,61,0,53,0,45,0,39,0,34,0,27,0,18,3,7,0,7,0,5,0,4,0,6,0,5,0,14,0,54,0,46,0,40,0,35,0,28,0,22,0,4,3
1118,61,0,53,0,45,0,39,0,34,0,27,0,18,3,7,0,7,0,5,0,4,0,6,0,5,0,14,0,54,0,46,0,40,0,35,0,28,0,22,0,4,3
1119,61,0,53,0,45,0,39,0,34,0,27,0,18,3,7,0,7,0,5,0,4,0,6,0,5,0,14,0,54,0,46,0,40,0,35,0,28,0,22,0,4,3
1120,61,0,53,0,45,0,39,0,34,0,27,0,18,3,7,0,7,0,5,0,4,0,5,0,5,0,14,0,54,0,46,0,40,0,35,0,29,0,22,0,4,3
1121,62,0,53,0,45,0,39,0,34,0,27,0,18,3,8,0,7,0,5,0,4,0,5,0,5,0,14,0,54,0,46,0,40,0,35,0,29,0,22,0,4,3
1122,62,0,53,0,45,0,39,0,34,0,27,0,18,3,8,0,7,0,5,0,4,0,5,0,5,0,14,0,54,0,46,0,40,0,35,0,29,0,22,0,4,3
1123,62,0,53,0,45,0,39,0,34,0,27,0,18,3,8,0,7,0,5,0,4,0,5,0,5,0,14,0,54,0,46,0,40,0,35,0,29,0,22,0,4,3
1124,62,0,53,0,45,0,39,0,34,0,27,0,18,3,8,0,7,0,4,0,4,0,5,0,5,0,14,0,54,0,46,0,41,0,35,0,29,0,22,0,4,3
1125,62,0,53,0,46,0,39,0,34,0,27,0,18,3,8,0,7,0,5,0,4,0,5,0,4,0,14,0,54,0,46,0,41,0,35,0,29,0,23,0,4,3
1126,62,0,53,0,46,0,39,0,34,0,27,0,18,3,8,0,7,0,5,0,4,0,5,0,4,0,14,0,54,0,46,0,41,0,35,0,29,0,23,0,4,3
1127,62,0,53,0,46,0,39,0,34,0,27,0,18,3,8,0,6,0,5,0,4,0,5,0,4,0,14,0,54,0,47,0,41,0,35,0,29,0,23,0,4,3
1128,62,0,53,0,46,0,39,0,34,0,27,0,18,3,8,0,6,0,5,0,4,0,5,0,4,0,14,0,54,0,47,0,41,0,35,0,29,0,23,0,4,3
1129,62,0,53,0,46,0,40,0,34,0,28,0,18,3,8,0,6,0,5,0,5,0,5,0,5,0,14,0,54,0,47,0,41,0,35,0,29,0,23,0,4,3
1130,62,0,53,0,46,0,40,0,34,0,28,0,18,3,8,0,6,0,5,0,5,0,5,0,5,0,14,0,54,0,47,0,41,0,35,0,29,0,23,0,4,3
1131,62,0,53,0,46,0,40,0,34,0,28,0,18,3,7,0,6,0,5,0,5,0,5,0,5,0,14,0,55,0,47,0,41,0,35,0,29,0,23,0,4,3
1132,62,0,53,0,46,0,40,0,34,0,28,0,18,3,7,0,6,0,5,0,5,0,5,0,5,0,14,0,55,0,47,0,41,0,35,0,29,0,23,0,4,3
1133,62,0,53,0,46,0,40,0,35,0,28,0,18,3,7,0,6,0,5,0,5,0,6,0,5,0,14,0,55,0,47,0,41,0,35,0,29,0,23,0,4,3
1134,62,0,53,0,46,0,40,0,35,0,28,0,18,3,7,0,6,0,5,0,5,0,6,0,5,0,14,0,55,0,47,0,41,0,35,0,29,0,23,0,4,3
1135,62,0,54,0,46,0,40,0,35,0,28,0,18,3,7,0,7,0,5,0,5,0,6,0,5,0,14,0,55,0,47,0,41,0,35,0,29,0,23,0,4,3
1136,62,0,54,0,46,0,40,0,35,0,28,0,18,3,7,0,7,0,5,0,4,0,6,0,5,0,14,0,55,0,47,0,41,0,36,0,29,0,23,0,4,3
1137,62,0,54,0,46,0,40,0,35,0,28,0,18,3,7,0,7,0,5,0,4,0,6,0,5,0,14,0,55,0,47,0,41,0,36,0,29,0,23,0,4,3
1138,62,0,54,0,46,0,40,0,35,0,28,0,18,3,7,0,7,0,4,0,4,0,6,0,5,0,14,0,55,0,47,0,42,0,36,0,29,0,23,0,4,3
1139,62,0,54,0,46,0,40,0,35,0,28,0,18,3,7,0,7,0,4,0,4,0,6,0,5,0,14,0,55,0,47,0,42,0,36,0,29,0,23,0,4,3
1140,63,0,54,0,46,0,40,0,35,0,28,0,18,3,8,0,7,0,4,0,4,0,6,0,5,0,14,0,55,0,47,0,42,0,36,0,29,0,23,0,4,3
1141,63,0,54,0,46,0,40,0,35,0,28,0,18,3,8,0,7,0,4,0,4,0,5,0,5,0,14,0,55,0,47,0,42,0,36,0,30,0,23,0,4,3
1142,63,0,54,0,46,0,41,0,35,0,28,0,18,3,8,0,7,0,4,0,5,0,5,0,4,0,14,0,55,0,47,0,42,0,36,0,30,0,24,0,4,3
1143,63,0,54,0,46,0,41,0,35,0,28,0,18,3,8,0,7,0,4,0,5,0,5,0,4,0,14,0,55,0,47,0,42,0,36,0,30,0,24,0,4,3
1144,63,0,54,0,46,0,41,0,35,0,28,0,18,3,8,0,7,0,4,0,5,0,5,0,4,0,14,0,55,0,47,0,42,0,36,0,30,0,24,0,4,3
1145,63,0,54,0,47,0,41,0,35,0,28,0,18,3,8,0,7,0,5,0,5,0,5,0,4,0,14,0,55,0,47,0,42,0,36,0,30,0,24,0,4,3
1146,63,0,54,0,47,0,41,0,35,0,28,0,18,3,8,0,7,0,5,0,5,0,5,0,4,0,14,0,55,0,47,0,42,0,36,0,30,0,24,0,4,3
1147,63,0,54,0,47,0,41,0,35,0,28,0,18,3,8,0,6,0,5,0,5,0,5,0,4,0,14,0,55,0,48,0,42,0,36,0,30,0,24,0,4,3
1148,63,0,54,0,47,0,41,0,35,0,28,0,18,3,8,0,6,0,5,0,5,0,5,0,4,0,14,0,55,0,48,0,42,0,36,0,30,0,24,0,4,3
1149,63,0,54,0,47,0,41,0,35,0,29,0,18,3,8,0,6,0,5,0,5,0,5,0,5,0,14,0,55,0,48,0,42,0,36,0,30,0,24,0,4,3
1150,63,0,54,0,47,0,41,0,35,0,29,0,18,4,8,0,6,0,5,0,5,0,5,0,5,0,14,1,55,0,48,0,42,0,36,0,30,0,24,0,4,3
1151,63,0,54,0,47,0,41,0,35,0,29,0,18,4,7,0,6,0,5,0,5,0,5,0,5,0,14,1,56,0,48,0,42,0,36,0,30,0,24,0,4,3
1152,63,0,54,0,47,0,41,0,35,0,29,0,18,4,7,0,6,0,5,0,5,0,5,0,5,0,14,0,56,0,48,0,42,0,36,0,30,0,24,0,4,4
1153,63,0,54,0,47,0,41,0,35,0,29,0,18,4,7,0,6,0,4,0,5,0,5,0,5,0,14,0,56,0,48,0,43,0,36,0,30,0,24,0,4,4
1154,63,0,54,0,47,0,41,0,36,0,29,0,18,4,7,0,6,0,4,0,5,0,5,0,5,0,14,0,56,0,48,0,43,0,36,0,31,0,24,0,4,4
1155,63,0,54,0,47,0,42,0,36,0,29,0,18,4,7,0,6,0,4,0,6,0,5,0,5,0,14,0,56,0,48,0,43,0,36,0,31,0,24,0,4,4
1156,63,0,55,0,47,0,42,0,36,0,29,0,18,4,7,0,7,0,4,0,5,0,5,0,5,0,14,0,56,0,48,0,43,0,37,0,31,0,24,0,4,4
1157,63,0,55,0,47,0,42,0,36,0,29,0,18,4,7,0,7,0,4,0,5,0,5,0,5,0,14,0,56,0,48,0,43,0,37,0,31,0,24,0,4,4
1158,63,0,55,0,47,0,42,0,36,0,29,0,18,4,7,0,7,0,4,0,5,0,5,0,5,0,14,0,56,0,48,0,43,0,37,0,31,0,24,0,4,4
1159,63,0,55,0,47,0,42,0,36,0,29,0,18,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1160,63,0,55,0,47,0,42,0,36,0,29,0,18,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1161,64,0,55,0,47,0,42,0,36,0,29,0,18,4,8,0,7,0,4,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1162,64,0,55,0,47,0,42,0,36,0,29,0,18,4,8,0,7,0,4,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1163,64,0,55,0,47,0,42,0,36,0,29,0,18,4,8,0,7,0,4,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1164,64,0,55,0,47,0,42,0,36,0,29,0,18,4,8,0,7,0,4,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1165,64,0,55,0,48,0,42,0,36,0,29,0,18,4,8,0,7,0,5,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1166,64,0,55,0,48,0,42,0,36,0,29,0,18,4,8,0,7,0,5,0,5,0,5,0,4,0,14,0,56,0,48,0,43,0,37,0,31,0,25,0,4,4
1167,64,0,55,0,48,0,42,0,36,0,29,0,18,4,8,0,6,0,5,0,5,0,4,0,4,0,14,0,56,0,49,0,43,0,37,0,32,0,25,0,4,4
1168,64,0,55,0,48,0,42,0,36,0,29,0,18,4,8,0,6,0,5,0,5,0,4,0,4,0,14,0,56,0,49,0,43,0,37,0,32,0,25,0,4,4
1169,64,0,55,0,48,0,42,0,36,0,30,0,18,4,8,0,6,0,5,0,5,0,4,0,5,0,14,0,56,0,49,0,43,0,37,0,32,0,25,0,4,4
1170,64,0,55,0,48,0,43,0,36,0,30,0,18,4,8,0,6,0,5,0,6,0,4,0,5,0,14,0,56,0,49,0,43,0,37,0,32,0,25,0,4,4
1171,64,0,55,0,48,0,43,0,36,0,30,0,18,4,8,0,6,0,5,0,6,0,4,0,5,0,14,0,56,0,49,0,43,0,37,0,32,0,25,0,4,4
1172,64,0,55,0,48,0,43,0,36,0,30,0,18,4,7,0,6,0,5,0,6,0,4,0,5,0,14,0,57,0,49,0,43,0,37,0,32,0,25,0,4,4
1173,64,0,55,0,48,0,43,0,36,0,30,0,18,4,7,0,6,0,4,0,6,0,4,0,5,0,14,0,57,0,49,0,44,0,37,0,32,0,25,0,4,4
1174,64,0,55,0,48,0,43,0,37,0,30,0,18,4,7,0,6,0,4,0,6,0,5,0,5,0,14,0,57,0,49,0,44,0,37,0,32,0,25,0,4,4
1175,64,0,56,0,48,0,43,0,37,0,30,0,18,4,7,0,7,0,4,0,6,0,5,0,5,0,14,0,57,0,49,0,44,0,37,0,32,0,25,0,4,4
1176,64,0,56,0,48,0,43,0,37,0,30,0,18,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,57,0,49,0,44,0,38,0,32,0,26,0,4,4
1177,64,0,56,0,48,0,43,0,37,0,30,0,18,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,57,0,49,0,44,0,38,0,32,0,26,0,4,4
1178,64,0,56,0,48,0,43,0,37,0,30,0,18,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,57,0,49,0,44,0,38,0,32,0,26,0,4,4
1179,64,0,56,0,48,0,43,0,37,0,30,0,18,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,57,0,49,0,44,0,38,0,32,0,26,0,4,4
1180,65,0,56,0,48,0,43,0,37,0,30,0,18,4,8,0,7,0,4,0,5,0,4,0,4,0,14,0,57,0,49,0,44,0,38,0,33,0,26,0,4,4
1181,65,0,56,0,48,0,43,0,37,0,30,0,18,4,8,0,7,0,4,0,5,0,4,0,4,0,14,0,57,0,49,0,44,0,38,0,33,0,26,0,4,4
1182,65,0,56,0,48,0,43,0,37,0,30,0,18,4,8,0,7,0,4,0,5,0,4,0,4,0,14,0,57,0,49,0,44,0,38,0,33,0,26,0,4,4
1183,65,0,56,0,48,0,43,0,37,0,30,0,18,4,8,0,7,0,4,0,5,0,4,0,4,0,14,0,57,0,49,0,44,0,38,0,33,0,26,0,4,4
1184,65,0,56,0,49,0,43,0,37,0,30,0,18,4,8,0,7,0,5,0,5,0,4,0,4,0,14,0,57,0,49,0,44,0,38,0,33,0,26,0,4,4
1185,65,0,56,0,49,0,43,0,37,0,30,0,18,4,8,0,7,0,5,0,5,0,4,0,4,0,14,0,57,0,49,0,44,0,38,0,33,0,26,0,4,4
1186,65,0,56,0,49,0,43,0,37,0,31,0,18,4,8,0,7,0,5,0,5,0,4,0,5,0,13,0,57,0,49,0,44,0,38,0,33,0,26,0,5,4
1187,65,0,56,0,49,0,43,0,37,0,31,0,18,4,8,0,6,0,5,0,5,0,4,0,5,0,13,0,57,0,50,0,44,0,38,0,33,0,26,0,5,4
1188,65,0,56,0,49,0,43,0,37,0,31,0,18,4,8,0,6,0,5,0,5,0,4,0,5,0,13,0,57,0,50,0,44,0,38,0,33,0,26,0,5,4
1189,65,0,56,0,49,0,43,0,37,0,31,0,18,4,8,0,6,0,5,0,5,0,4,0,5,0,13,0,57,0,50,0,44,0,38,0,33,0,26,0,5,4
1190,65,0,56,0,49,0,44,0,37,0,31,0,18,4,8,0,6,0,5,0,6,0,4,0,5,0,13,0,57,0,50,0,44,0,38,0,33,0,26,0,5,4
1191,65,0,56,0,49,0,44,0,37,0,31,0,18,4,7,0,6,0,5,0,6,0,4,0,5,0,13,0,58,0,50,0,44,0,38,0,33,0,26,0,5,4
1192,65,0,56,0,49,0,44,0,37,0,31,0,18,4,7,0,6,0,5,0,6,0,4,0,5,0,13,0,58,0,50,0,44,0,38,0,33,0,26,0,5,4
1193,65,0,56,0,49,0,44,0,37,0,31,0,18,4,7,0,6,0,4,0,6,0,4,0,5,0,13,0,58,0,50,0,45,0,38,0,33,0,26,0,5,4
1194,65,0,56,0,49,0,44,0,38,0,31,0,18,4,7,0,6,0,4,0,6,0,5,0,5,0,13,0,58,0,50,0,45,0,38,0,33,0,26,0,5,4
1195,65,0,56,0,49,0,44,0,38,0,31,0,18,4,7,0,6,0,4,0,6,0,5,0,5,0,13,0,58,0,50,0,45,0,38,0,33,0,26,0,5,4
1196,65,0,57,0,49,0,44,0,38,0,31,0,19,4,7,0,7,0,4,0,5,0,5,0,5,0,14,0,58,0,50,0,45,0,39,0,33,0,26,0,5,4
1197,65,0,57,0,49,0,44,0,38,0,31,0,19,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,58,0,50,0,45,0,39,0,33,0,27,0,5,4
1198,65,0,57,0,49,0,44,0,38,0,31,0,19,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,58,0,50,0,45,0,39,0,33,0,27,0,5,4
1199,65,0,57,0,49,0,44,0,38,0,31,0,19,4,7,0,7,0,4,0,5,0,5,0,4,0,14,0,58,0,50,0,45,0,39,0,33,0,27,0,5,4
1200,65,0,57,0,49,0,44,0,38,0,31,0,19,4,7,0,6,0,4,0,5,0,5,0,4,0,14,0,58,0,51,0,45,0,39,0,33,0,27,0,5,4
1201,66,0,57,0,49,0,44,0,38,0,31,0,19,4,8,0,6,0,4,0,5,0,4,0,4,0,14,0,58,0,51,0,45,0,39,0,34,0,27,0,5,4
1202,66,0,57,0,49,0,44,0,38,0,31,0,19,4,8,0,6,0,4,0,5,0,4,0,4,0,14,0,58,0,51,0,45,0,39,0,34,0,27,0,5,4
